Port Name,Date,Month,Vehicle Type,Number of People,Port ID
Rio Grande City,2019-04-01,April,Truck Containers Full,3307,20
Rio Grande City,2019-04-01,April,Personal Vehicles,36133,20
Rio Grande City,2019-04-01,April,Personal Vehicle Passengers,67834,20
Rio Grande City,2019-04-01,April,Pedestrians,2530,20
Rio Grande City,2019-03-01,March,Pedestrians,4762,20
Rio Grande City,2019-03-01,March,Trucks,3468,20
Rio Grande City,2019-03-01,March,Truck Containers Full,2951,20
Rio Grande City,2019-03-01,March,Personal Vehicles,40510,20
Rio Grande City,2019-03-01,March,Personal Vehicle Passengers,79235,20
Rio Grande City,2019-02-01,February,Truck Containers Full,2655,20
Rio Grande City,2019-02-01,February,Personal Vehicles,35946,20
Rio Grande City,2019-02-01,February,Personal Vehicle Passengers,70541,20
Rio Grande City,2019-02-01,February,Pedestrians,6376,20
Rio Grande City,2019-02-01,February,Trucks,3071,20
Rio Grande City,2019-01-01,January,Pedestrians,2807,20
Rio Grande City,2019-01-01,January,Truck Containers Full,2741,20
Rio Grande City,2019-01-01,January,Personal Vehicle Passengers,71543,20
Rio Grande City,2019-01-01,January,Trucks,3174,20
Rio Grande City,2019-01-01,January,Personal Vehicles,35776,20
Rio Grande City,2018-12-01,December,Personal Vehicles,42053,20
Rio Grande City,2018-12-01,December,Personal Vehicle Passengers,85839,20
Rio Grande City,2018-12-01,December,Truck Containers Empty,1485,20
Rio Grande City,2018-12-01,December,Truck Containers Full,1326,20
Rio Grande City,2018-12-01,December,Trucks,2793,20
Rio Grande City,2018-12-01,December,Pedestrians,6480,20
Rio Grande City,2018-11-01,November,Personal Vehicle Passengers,77368,20
Rio Grande City,2018-11-01,November,Trucks,3174,20
Rio Grande City,2018-11-01,November,Truck Containers Full,2774,20
Rio Grande City,2018-11-01,November,Personal Vehicles,37709,20
Rio Grande City,2018-11-01,November,Pedestrians,4762,20
Rio Grande City,2018-10-01,October,Pedestrians,5924,20
Rio Grande City,2018-10-01,October,Trucks,3379,20
Rio Grande City,2018-10-01,October,Personal Vehicles,35984,20
Rio Grande City,2018-10-01,October,Truck Containers Full,3095,20
Rio Grande City,2018-10-01,October,Personal Vehicle Passengers,73166,20
Rio Grande City,2018-09-01,September,Pedestrians,5022,20
Rio Grande City,2018-09-01,September,Personal Vehicles,35575,20
Rio Grande City,2018-09-01,September,Trucks,2919,20
Rio Grande City,2018-09-01,September,Truck Containers Full,2549,20
Rio Grande City,2018-09-01,September,Personal Vehicle Passengers,73884,20
Rio Grande City,2018-08-01,August,Personal Vehicles,35454,20
Rio Grande City,2018-08-01,August,Personal Vehicle Passengers,72838,20
Rio Grande City,2018-08-01,August,Trucks,3238,20
Rio Grande City,2018-08-01,August,Pedestrians,5567,20
Rio Grande City,2018-08-01,August,Truck Containers Full,2810,20
Rio Grande City,2018-07-01,July,Personal Vehicles,34117,20
Rio Grande City,2018-07-01,July,Truck Containers Full,2759,20
Rio Grande City,2018-07-01,July,Pedestrians,5812,20
Rio Grande City,2018-07-01,July,Personal Vehicle Passengers,71907,20
Rio Grande City,2018-07-01,July,Trucks,3222,20
Rio Grande City,2018-06-01,June,Trucks,3106,20
Rio Grande City,2018-06-01,June,Truck Containers Full,2604,20
Rio Grande City,2018-06-01,June,Personal Vehicles,32126,20
Rio Grande City,2018-06-01,June,Pedestrians,4962,20
Rio Grande City,2018-06-01,June,Personal Vehicle Passengers,66457,20
Rio Grande City,2018-05-01,May,Trucks,3565,20
Rio Grande City,2018-05-01,May,Personal Vehicle Passengers,73169,20
Rio Grande City,2018-05-01,May,Truck Containers Full,2990,20
Rio Grande City,2018-05-01,May,Personal Vehicles,35764,20
Rio Grande City,2018-05-01,May,Pedestrians,3701,20
Rio Grande City,2018-04-01,April,Personal Vehicles,34528,20
Rio Grande City,2018-04-01,April,Truck Containers Full,2960,20
Rio Grande City,2018-04-01,April,Personal Vehicle Passengers,70923,20
Rio Grande City,2018-04-01,April,Pedestrians,2446,20
Rio Grande City,2018-04-01,April,Trucks,3487,20
Rio Grande City,2018-03-01,March,Trucks,3359,20
Rio Grande City,2018-03-01,March,Personal Vehicle Passengers,77040,20
Rio Grande City,2018-03-01,March,Pedestrians,5173,20
Rio Grande City,2018-03-01,March,Truck Containers Full,2795,20
Rio Grande City,2018-03-01,March,Personal Vehicles,37598,20
Rio Grande City,2018-02-01,February,Truck Containers Full,2343,20
Rio Grande City,2018-02-01,February,Personal Vehicle Passengers,65998,20
Rio Grande City,2018-02-01,February,Personal Vehicles,32059,20
Rio Grande City,2018-02-01,February,Pedestrians,5979,20
Rio Grande City,2018-02-01,February,Trucks,2899,20
Rio Grande City,2018-01-01,January,Personal Vehicle Passengers,67614,20
Rio Grande City,2018-01-01,January,Pedestrians,5443,20
Rio Grande City,2018-01-01,January,Trucks,2953,20
Rio Grande City,2018-01-01,January,Truck Containers Full,2432,20
Rio Grande City,2018-01-01,January,Personal Vehicles,32720,20
Roma,2020-02-01,February,Personal Vehicle Passengers,106966,21
Roma,2020-02-01,February,Personal Vehicles,59453,21
Roma,2020-02-01,February,Trucks,1562,21
Roma,2020-02-01,February,Pedestrians,23173,21
Roma,2020-01-01,January,Pedestrians,24655,21
Roma,2020-01-01,January,Personal Vehicle Passengers,118076,21
Roma,2020-01-01,January,Personal Vehicles,63397,21
Roma,2020-01-01,January,Trucks,1499,21
Roma,2019-12-01,December,Pedestrians,33011,21
Roma,2019-12-01,December,Personal Vehicle Passengers,138036,21
Roma,2019-12-01,December,Personal Vehicles,69208,21
Roma,2019-12-01,December,Trucks,1369,21
Roma,2019-11-01,November,Pedestrians,25241,21
Roma,2019-11-01,November,Personal Vehicle Passengers,117581,21
Roma,2019-11-01,November,Personal Vehicles,62015,21
Roma,2019-11-01,November,Trucks,1210,21
Roma,2019-10-01,October,Pedestrians,25461,21
Roma,2019-10-01,October,Personal Vehicle Passengers,110844,21
Roma,2019-10-01,October,Personal Vehicles,60958,21
Roma,2019-10-01,October,Trucks,1145,21
Roma,2019-09-01,September,Pedestrians,24372,21
Roma,2019-09-01,September,Personal Vehicle Passengers,114519,21
Roma,2019-09-01,September,Personal Vehicles,60818,21
Roma,2019-08-01,August,Pedestrians,23641,21
Roma,2019-08-01,August,Personal Vehicle Passengers,107761,21
Roma,2019-08-01,August,Personal Vehicles,55671,21
Roma,2019-08-01,August,Trucks,1088,21
Roma,2019-07-01,July,Pedestrians,26295,21
Roma,2019-07-01,July,Personal Vehicle Passengers,113537,21
Roma,2019-07-01,July,Personal Vehicles,56495,21
Roma,2019-07-01,July,Trucks,1120,21
Roma,2019-06-01,June,Pedestrians,22414,21
Roma,2019-06-01,June,Personal Vehicles,54953,21
Roma,2019-06-01,June,Personal Vehicle Passengers,104640,21
Roma,2019-06-01,June,Personal Vehicles,54953,21
Roma,2019-06-01,June,Personal Vehicle Passengers,104640,21
Roma,2019-05-01,May,Pedestrians,31441,21
Roma,2019-05-01,May,Personal Vehicle Passengers,106151,21
Roma,2019-05-01,May,Personal Vehicles,56475,21
Roma,2019-05-01,May,Trucks,1013,21
Roma,2019-04-01,April,Personal Vehicles,45096,21
Roma,2019-04-01,April,Personal Vehicle Passengers,89736,21
Roma,2019-04-01,April,Pedestrians,39852,21
Roma,2019-03-01,March,Personal Vehicles,64473,21
Roma,2019-03-01,March,Personal Vehicle Passengers,123932,21
Roma,2019-03-01,March,Pedestrians,20242,21
Roma,2019-02-01,February,Personal Vehicles,60385,21
Roma,2019-02-01,February,Personal Vehicle Passengers,114028,21
Roma,2019-02-01,February,Pedestrians,18005,21
Roma,2019-01-01,January,Personal Vehicles,65171,21
Roma,2019-01-01,January,Personal Vehicle Passengers,130070,21
Roma,2019-01-01,January,Pedestrians,17760,21
Roma,2018-12-01,December,Personal Vehicle Passengers,141756,21
Roma,2018-12-01,December,Pedestrians,14820,21
Roma,2018-12-01,December,Bus Passengers,1147,21
Roma,2018-12-01,December,Personal Vehicles,68166,21
Roma,2018-11-01,November,Personal Vehicle Passengers,123317,21
Roma,2018-11-01,November,Pedestrians,21140,21
Roma,2018-11-01,November,Personal Vehicles,62763,21
Roma,2018-10-01,October,Pedestrians,19731,21
Roma,2018-10-01,October,Personal Vehicle Passengers,117739,21
Roma,2018-10-01,October,Personal Vehicles,62956,21
Roma,2018-09-01,September,Pedestrians,16943,21
Roma,2018-09-01,September,Personal Vehicles,61240,21
Roma,2018-09-01,September,Personal Vehicle Passengers,117477,21
Roma,2018-08-01,August,Personal Vehicles,61187,21
Roma,2018-08-01,August,Pedestrians,18606,21
Roma,2018-08-01,August,Personal Vehicle Passengers,120033,21
Roma,2018-07-01,July,Personal Vehicle Passengers,124796,21
Roma,2018-07-01,July,Bus Passengers,1009,21
Roma,2018-07-01,July,Personal Vehicles,60684,21
Roma,2018-07-01,July,Pedestrians,15832,21
Roma,2018-06-01,June,Pedestrians,15712,21
Roma,2018-06-01,June,Personal Vehicle Passengers,119443,21
Roma,2018-06-01,June,Personal Vehicles,61484,21
Roma,2018-05-01,May,Personal Vehicles,70284,21
Roma,2018-05-01,May,Pedestrians,22205,21
Roma,2018-05-01,May,Personal Vehicle Passengers,134597,21
Roma,2018-04-01,April,Personal Vehicles,68352,21
Roma,2018-04-01,April,Pedestrians,20944,21
Roma,2018-04-01,April,Personal Vehicle Passengers,133345,21
Roma,2018-03-01,March,Personal Vehicle Passengers,140139,21
Roma,2018-03-01,March,Pedestrians,25456,21
Roma,2018-03-01,March,Personal Vehicles,69375,21
Roma,2018-02-01,February,Pedestrians,17264,21
Roma,2018-02-01,February,Personal Vehicles,61584,21
Roma,2018-02-01,February,Personal Vehicle Passengers,119093,21
Roma,2018-01-01,January,Personal Vehicle Passengers,128030,21
Roma,2018-01-01,January,Personal Vehicles,64685,21
Roma,2018-01-01,January,Pedestrians,20614,21
San Luis,2020-02-01,February,Pedestrians,275360,22
San Luis,2020-02-01,February,Personal Vehicle Passengers,414870,22
San Luis,2020-02-01,February,Personal Vehicles,253349,22
San Luis,2020-02-01,February,Truck Containers Empty,1500,22
San Luis,2020-02-01,February,Truck Containers Full,3153,22
San Luis,2020-02-01,February,Trucks,4643,22
San Luis,2020-01-01,January,Pedestrians,263073,22
San Luis,2020-01-01,January,Personal Vehicle Passengers,423350,22
San Luis,2020-01-01,January,Personal Vehicles,256959,22
San Luis,2020-01-01,January,Truck Containers Empty,1706,22
San Luis,2020-01-01,January,Truck Containers Full,2627,22
San Luis,2020-01-01,January,Trucks,4310,22
San Luis,2019-12-01,December,Pedestrians,263862,22
San Luis,2019-12-01,December,Personal Vehicle Passengers,441982,22
San Luis,2019-12-01,December,Personal Vehicles,247148,22
San Luis,2019-12-01,December,Truck Containers Full,2661,22
San Luis,2019-12-01,December,Trucks,3448,22
San Luis,2019-11-01,November,Pedestrians,271689,22
San Luis,2019-11-01,November,Personal Vehicle Passengers,416541,22
San Luis,2019-11-01,November,Personal Vehicles,235635,22
San Luis,2019-11-01,November,Truck Containers Full,2272,22
San Luis,2019-11-01,November,Trucks,3062,22
San Luis,2019-10-01,October,Pedestrians,224689,22
San Luis,2019-10-01,October,Personal Vehicle Passengers,412274,22
San Luis,2019-10-01,October,Personal Vehicles,238357,22
San Luis,2019-10-01,October,Truck Containers Full,2291,22
San Luis,2019-10-01,October,Trucks,2995,22
San Luis,2019-09-01,September,Pedestrians,190186,22
San Luis,2019-09-01,September,Personal Vehicle Passengers,401766,22
San Luis,2019-09-01,September,Personal Vehicles,224540,22
San Luis,2019-09-01,September,Truck Containers Full,1960,22
San Luis,2019-09-01,September,Trucks,2536,22
San Luis,2019-08-01,August,Pedestrians,164893,22
San Luis,2019-08-01,August,Personal Vehicle Passengers,425658,22
San Luis,2019-08-01,August,Personal Vehicles,234824,22
San Luis,2019-08-01,August,Truck Containers Full,1899,22
San Luis,2019-08-01,August,Trucks,2575,22
San Luis,2019-07-01,July,Pedestrians,163209,22
San Luis,2019-07-01,July,Personal Vehicle Passengers,406343,22
San Luis,2019-07-01,July,Personal Vehicles,221231,22
San Luis,2019-07-01,July,Truck Containers Full,1839,22
San Luis,2019-07-01,July,Trucks,2564,22
San Luis,2019-06-01,June,Pedestrians,175687,22
San Luis,2019-06-01,June,Personal Vehicle Passengers,401506,22
San Luis,2019-06-01,June,Personal Vehicles,218228,22
San Luis,2019-06-01,June,Truck Containers Full,1755,22
San Luis,2019-06-01,June,Trucks,2463,22
San Luis,2019-05-01,May,Trucks,2707,22
San Luis,2019-05-01,May,Truck Containers Full,1920,22
San Luis,2019-05-01,May,Personal Vehicles,234680,22
San Luis,2019-05-01,May,Personal Vehicle Passengers,424739,22
San Luis,2019-05-01,May,Pedestrians,186061,22
San Luis,2019-04-01,April,Trucks,3063,22
San Luis,2019-04-01,April,Truck Containers Full,2382,22
San Luis,2019-04-01,April,Personal Vehicles,226457,22
San Luis,2019-04-01,April,Personal Vehicle Passengers,408854,22
San Luis,2019-04-01,April,Pedestrians,182391,22
San Luis,2019-03-01,March,Personal Vehicles,253230,22
San Luis,2019-03-01,March,Trucks,4511,22
San Luis,2019-03-01,March,Truck Containers Full,3797,22
San Luis,2019-03-01,March,Personal Vehicle Passengers,450945,22
San Luis,2019-03-01,March,Pedestrians,238073,22
San Luis,2019-02-01,February,Trucks,3962,22
San Luis,2019-02-01,February,Pedestrians,230088,22
San Luis,2019-02-01,February,Personal Vehicle Passengers,414150,22
San Luis,2019-02-01,February,Personal Vehicles,236710,22
San Luis,2019-02-01,February,Truck Containers Full,3261,22
San Luis,2019-01-01,January,Truck Containers Full,2305,22
San Luis,2019-01-01,January,Personal Vehicle Passengers,465110,22
San Luis,2019-01-01,January,Pedestrians,238813,22
San Luis,2019-01-01,January,Trucks,2999,22
San Luis,2019-01-01,January,Personal Vehicles,262181,22
San Luis,2018-12-01,December,Personal Vehicles,254984,22
San Luis,2018-12-01,December,Truck Containers Full,1694,22
San Luis,2018-12-01,December,Personal Vehicle Passengers,459720,22
San Luis,2018-12-01,December,Trucks,2378,22
San Luis,2018-12-01,December,Pedestrians,253557,22
San Luis,2018-11-01,November,Personal Vehicle Passengers,445468,22
San Luis,2018-11-01,November,Pedestrians,220715,22
San Luis,2018-11-01,November,Personal Vehicles,248285,22
San Luis,2018-11-01,November,Truck Containers Full,1578,22
San Luis,2018-11-01,November,Trucks,2337,22
San Luis,2018-10-01,October,Truck Containers Full,1455,22
San Luis,2018-10-01,October,Personal Vehicles,279305,22
San Luis,2018-10-01,October,Pedestrians,197599,22
San Luis,2018-10-01,October,Trucks,2134,22
San Luis,2018-10-01,October,Personal Vehicle Passengers,501309,22
San Luis,2018-09-01,September,Pedestrians,167362,22
San Luis,2018-09-01,September,Personal Vehicle Passengers,469964,22
San Luis,2018-09-01,September,Trucks,1915,22
San Luis,2018-09-01,September,Truck Containers Full,1319,22
San Luis,2018-09-01,September,Personal Vehicles,263898,22
San Luis,2018-08-01,August,Personal Vehicles,269948,22
San Luis,2018-08-01,August,Truck Containers Full,1276,22
San Luis,2018-08-01,August,Personal Vehicle Passengers,475705,22
San Luis,2018-08-01,August,Pedestrians,156686,22
San Luis,2018-08-01,August,Trucks,1987,22
San Luis,2018-07-01,July,Trucks,1799,22
San Luis,2018-07-01,July,Truck Containers Full,1124,22
San Luis,2018-07-01,July,Personal Vehicles,268234,22
San Luis,2018-07-01,July,Personal Vehicle Passengers,487903,22
San Luis,2018-07-01,July,Pedestrians,147681,22
San Luis,2018-06-01,June,Trucks,1985,22
San Luis,2018-06-01,June,Personal Vehicle Passengers,472177,22
San Luis,2018-06-01,June,Truck Containers Full,1349,22
San Luis,2018-06-01,June,Personal Vehicles,266230,22
San Luis,2018-06-01,June,Pedestrians,179261,22
San Luis,2018-05-01,May,Personal Vehicles,277206,22
San Luis,2018-05-01,May,Personal Vehicle Passengers,499962,22
San Luis,2018-05-01,May,Truck Containers Full,1415,22
San Luis,2018-05-01,May,Pedestrians,198102,22
San Luis,2018-05-01,May,Trucks,2147,22
San Luis,2018-04-01,April,Personal Vehicles,277109,22
San Luis,2018-04-01,April,Truck Containers Full,1565,22
San Luis,2018-04-01,April,Personal Vehicle Passengers,507608,22
San Luis,2018-04-01,April,Pedestrians,363727,22
San Luis,2018-04-01,April,Trucks,2283,22
San Luis,2018-03-01,March,Truck Containers Full,2304,22
San Luis,2018-03-01,March,Personal Vehicles,293231,22
San Luis,2018-03-01,March,Trucks,3027,22
San Luis,2018-03-01,March,Pedestrians,262804,22
San Luis,2018-03-01,March,Personal Vehicle Passengers,524744,22
San Luis,2018-02-01,February,Personal Vehicles,265044,22
San Luis,2018-02-01,February,Pedestrians,239534,22
San Luis,2018-02-01,February,Trucks,3230,22
San Luis,2018-02-01,February,Truck Containers Full,2564,22
San Luis,2018-02-01,February,Personal Vehicle Passengers,474895,22
San Luis,2018-01-01,January,Personal Vehicles,294516,22
San Luis,2018-01-01,January,Truck Containers Full,2242,22
San Luis,2018-01-01,January,Trucks,2989,22
San Luis,2018-01-01,January,Pedestrians,253879,22
San Luis,2018-01-01,January,Personal Vehicle Passengers,535446,22
San Ysidro,2020-02-01,February,Bus Passengers,8225,23
San Ysidro,2020-02-01,February,Buses,3844,23
San Ysidro,2020-02-01,February,Pedestrians,775305,23
San Ysidro,2020-02-01,February,Personal Vehicle Passengers,2144131,23
San Ysidro,2020-02-01,February,Personal Vehicles,1311967,23
San Ysidro,2020-01-01,January,Bus Passengers,8608,23
San Ysidro,2020-01-01,January,Buses,3840,23
San Ysidro,2020-01-01,January,Pedestrians,831154,23
San Ysidro,2020-01-01,January,Personal Vehicle Passengers,2298003,23
San Ysidro,2020-01-01,January,Personal Vehicles,1391251,23
San Ysidro,2019-12-01,December,Bus Passengers,9243,23
San Ysidro,2019-12-01,December,Buses,4422,23
San Ysidro,2019-12-01,December,Pedestrians,888107,23
San Ysidro,2019-12-01,December,Personal Vehicle Passengers,2470347,23
San Ysidro,2019-12-01,December,Personal Vehicles,1387858,23
San Ysidro,2019-11-01,November,Bus Passengers,2138,23
San Ysidro,2019-11-01,November,Pedestrians,891409,23
San Ysidro,2019-11-01,November,Personal Vehicle Passengers,2198715,23
San Ysidro,2019-11-01,November,Personal Vehicles,1260915,23
San Ysidro,2019-10-01,October,Bus Passengers,9534,23
San Ysidro,2019-10-01,October,Buses,3627,23
San Ysidro,2019-10-01,October,Pedestrians,915886,23
San Ysidro,2019-10-01,October,Personal Vehicle Passengers,2256125,23
San Ysidro,2019-10-01,October,Personal Vehicles,1337143,23
San Ysidro,2019-09-01,September,Bus Passengers,6983,23
San Ysidro,2019-09-01,September,Buses,3582,23
San Ysidro,2019-09-01,September,Pedestrians,867461,23
San Ysidro,2019-09-01,September,Personal Vehicle Passengers,2194994,23
San Ysidro,2019-09-01,September,Personal Vehicles,1263831,23
San Ysidro,2019-08-01,August,Bus Passengers,6279,23
San Ysidro,2019-08-01,August,Buses,3143,23
San Ysidro,2019-08-01,August,Pedestrians,976116,23
San Ysidro,2019-08-01,August,Personal Vehicle Passengers,2260539,23
San Ysidro,2019-08-01,August,Personal Vehicles,1288909,23
San Ysidro,2019-07-01,July,Bus Passengers,7052,23
San Ysidro,2019-07-01,July,Buses,3324,23
San Ysidro,2019-07-01,July,Pedestrians,972455,23
San Ysidro,2019-07-01,July,Personal Vehicle Passengers,2298255,23
San Ysidro,2019-07-01,July,Personal Vehicles,1289680,23
San Ysidro,2019-06-01,June,Bus Passengers,6807,23
San Ysidro,2019-06-01,June,Buses,3513,23
San Ysidro,2019-06-01,June,Pedestrians,917615,23
San Ysidro,2019-06-01,June,Personal Vehicle Passengers,2176784,23
San Ysidro,2019-06-01,June,Personal Vehicles,1246491,23
San Ysidro,2019-05-01,May,Personal Vehicles,1267857,23
San Ysidro,2019-05-01,May,Personal Vehicle Passengers,2148620,23
San Ysidro,2019-05-01,May,Pedestrians,930046,23
San Ysidro,2019-05-01,May,Buses,3329,23
San Ysidro,2019-05-01,May,Bus Passengers,7779,23
San Ysidro,2019-04-01,April,Personal Vehicles,1223897,23
San Ysidro,2019-04-01,April,Personal Vehicle Passengers,2078570,23
San Ysidro,2019-04-01,April,Pedestrians,923034,23
San Ysidro,2019-04-01,April,Buses,2849,23
San Ysidro,2019-04-01,April,Bus Passengers,5572,23
San Ysidro,2019-03-01,March,Bus Passengers,7779,23
San Ysidro,2019-03-01,March,Pedestrians,930046,23
San Ysidro,2019-03-01,March,Personal Vehicle Passengers,2045733,23
San Ysidro,2019-03-01,March,Personal Vehicles,1208832,23
San Ysidro,2019-03-01,March,Buses,3329,23
San Ysidro,2019-02-01,February,Bus Passengers,4920,23
San Ysidro,2019-02-01,February,Buses,2952,23
San Ysidro,2019-02-01,February,Personal Vehicles,1039184,23
San Ysidro,2019-02-01,February,Pedestrians,749417,23
San Ysidro,2019-02-01,February,Personal Vehicle Passengers,1731228,23
San Ysidro,2019-01-01,January,Bus Passengers,5874,23
San Ysidro,2019-01-01,January,Pedestrians,837806,23
San Ysidro,2019-01-01,January,Personal Vehicles,1164766,23
San Ysidro,2019-01-01,January,Buses,3110,23
San Ysidro,2019-01-01,January,Personal Vehicle Passengers,1985438,23
San Ysidro,2018-12-01,December,Buses,2995,23
San Ysidro,2018-12-01,December,Personal Vehicle Passengers,1969155,23
San Ysidro,2018-12-01,December,Pedestrians,926266,23
San Ysidro,2018-12-01,December,Personal Vehicles,1123026,23
San Ysidro,2018-12-01,December,Bus Passengers,5120,23
San Ysidro,2018-11-01,November,Bus Passengers,4358,23
San Ysidro,2018-11-01,November,Personal Vehicles,1090239,23
San Ysidro,2018-11-01,November,Personal Vehicle Passengers,1853285,23
San Ysidro,2018-11-01,November,Pedestrians,818674,23
San Ysidro,2018-11-01,November,Buses,2296,23
San Ysidro,2018-10-01,October,Personal Vehicles,1278614,23
San Ysidro,2018-10-01,October,Buses,3076,23
San Ysidro,2018-10-01,October,Pedestrians,860721,23
San Ysidro,2018-10-01,October,Bus Passengers,4858,23
San Ysidro,2018-10-01,October,Personal Vehicle Passengers,2160536,23
San Ysidro,2018-09-01,September,Buses,2531,23
San Ysidro,2018-09-01,September,Personal Vehicles,1206252,23
San Ysidro,2018-09-01,September,Personal Vehicle Passengers,2098589,23
San Ysidro,2018-09-01,September,Bus Passengers,4052,23
San Ysidro,2018-09-01,September,Pedestrians,816363,23
San Ysidro,2018-08-01,August,Personal Vehicle Passengers,2212710,23
San Ysidro,2018-08-01,August,Bus Passengers,4125,23
San Ysidro,2018-08-01,August,Buses,2590,23
San Ysidro,2018-08-01,August,Pedestrians,846742,23
San Ysidro,2018-08-01,August,Personal Vehicles,1280086,23
San Ysidro,2018-07-01,July,Bus Passengers,4434,23
San Ysidro,2018-07-01,July,Pedestrians,815882,23
San Ysidro,2018-07-01,July,Buses,2632,23
San Ysidro,2018-07-01,July,Personal Vehicle Passengers,2245201,23
San Ysidro,2018-07-01,July,Personal Vehicles,1252820,23
San Ysidro,2018-06-01,June,Bus Passengers,4360,23
San Ysidro,2018-06-01,June,Pedestrians,749204,23
San Ysidro,2018-06-01,June,Personal Vehicles,1267077,23
San Ysidro,2018-06-01,June,Buses,2748,23
San Ysidro,2018-06-01,June,Personal Vehicle Passengers,2202496,23
San Ysidro,2018-05-01,May,Pedestrians,755680,23
San Ysidro,2018-05-01,May,Buses,2651,23
San Ysidro,2018-05-01,May,Personal Vehicle Passengers,2196649,23
San Ysidro,2018-05-01,May,Personal Vehicles,1274977,23
San Ysidro,2018-05-01,May,Bus Passengers,3977,23
San Ysidro,2018-04-01,April,Buses,2732,23
San Ysidro,2018-04-01,April,Pedestrians,744610,23
San Ysidro,2018-04-01,April,Bus Passengers,4865,23
San Ysidro,2018-04-01,April,Personal Vehicle Passengers,2152137,23
San Ysidro,2018-04-01,April,Personal Vehicles,1222493,23
San Ysidro,2018-03-01,March,Pedestrians,746418,23
San Ysidro,2018-03-01,March,Personal Vehicles,1227940,23
San Ysidro,2018-03-01,March,Bus Passengers,4420,23
San Ysidro,2018-03-01,March,Personal Vehicle Passengers,2153400,23
San Ysidro,2018-03-01,March,Buses,2749,23
San Ysidro,2018-02-01,February,Bus Passengers,4389,23
San Ysidro,2018-02-01,February,Personal Vehicles,1091911,23
San Ysidro,2018-02-01,February,Pedestrians,656024,23
San Ysidro,2018-02-01,February,Personal Vehicle Passengers,1872429,23
San Ysidro,2018-02-01,February,Buses,2395,23
San Ysidro,2018-01-01,January,Personal Vehicle Passengers,2065547,23
San Ysidro,2018-01-01,January,Buses,2663,23
San Ysidro,2018-01-01,January,Pedestrians,699027,23
San Ysidro,2018-01-01,January,Bus Passengers,4676,23
San Ysidro,2018-01-01,January,Personal Vehicles,1189871,23
Santa Teresa,2020-02-01,February,Personal Vehicle Passengers,83580,24
Santa Teresa,2020-02-01,February,Personal Vehicles,40983,24
Santa Teresa,2020-02-01,February,Truck Containers Empty,4870,24
Santa Teresa,2020-02-01,February,Truck Containers Full,5818,24
Santa Teresa,2020-02-01,February,Trucks,10605,24
Santa Teresa,2020-01-01,January,Pedestrians,23104,24
Santa Teresa,2020-01-01,January,Personal Vehicle Passengers,108489,24
Santa Teresa,2020-01-01,January,Personal Vehicles,46478,24
Santa Teresa,2020-01-01,January,Truck Containers Empty,5197,24
Santa Teresa,2020-01-01,January,Truck Containers Full,6539,24
Santa Teresa,2020-01-01,January,Trucks,11864,24
Santa Teresa,2019-12-01,December,Pedestrians,12416,24
Santa Teresa,2019-12-01,December,Personal Vehicle Passengers,127489,24
Santa Teresa,2019-12-01,December,Personal Vehicles,53942,24
Santa Teresa,2019-12-01,December,Truck Containers Empty,1693,24
Santa Teresa,2019-12-01,December,Truck Containers Full,8483,24
Santa Teresa,2019-12-01,December,Trucks,10113,24
Santa Teresa,2019-11-01,November,Pedestrians,12416,24
Santa Teresa,2019-11-01,November,Personal Vehicle Passengers,97444,24
Santa Teresa,2019-11-01,November,Personal Vehicles,43748,24
Santa Teresa,2019-11-01,November,Truck Containers Empty,1745,24
Santa Teresa,2019-11-01,November,Truck Containers Full,9226,24
Santa Teresa,2019-11-01,November,Trucks,10924,24
Santa Teresa,2019-10-01,October,Pedestrians,7661,24
Santa Teresa,2019-10-01,October,Personal Vehicle Passengers,87411,24
Santa Teresa,2019-10-01,October,Personal Vehicles,42174,24
Santa Teresa,2019-10-01,October,Truck Containers Empty,2009,24
Santa Teresa,2019-10-01,October,Truck Containers Full,10712,24
Santa Teresa,2019-10-01,October,Trucks,12672,24
Santa Teresa,2019-09-01,September,Pedestrians,12113,24
Santa Teresa,2019-09-01,September,Personal Vehicle Passengers,89880,24
Santa Teresa,2019-09-01,September,Personal Vehicles,43162,24
Santa Teresa,2019-09-01,September,Truck Containers Empty,1687,24
Santa Teresa,2019-09-01,September,Truck Containers Full,9736,24
Santa Teresa,2019-09-01,September,Trucks,11377,24
Santa Teresa,2019-08-01,August,Pedestrians,16532,24
Santa Teresa,2019-08-01,August,Personal Vehicle Passengers,111028,24
Santa Teresa,2019-08-01,August,Personal Vehicles,49664,24
Santa Teresa,2019-08-01,August,Truck Containers Empty,1834,24
Santa Teresa,2019-08-01,August,Truck Containers Full,10138,24
Santa Teresa,2019-08-01,August,Trucks,11922,24
Santa Teresa,2019-07-01,July,Pedestrians,26487,24
Santa Teresa,2019-07-01,July,Personal Vehicle Passengers,133345,24
Santa Teresa,2019-07-01,July,Personal Vehicles,56495,24
Santa Teresa,2019-07-01,July,Truck Containers Empty,2004,24
Santa Teresa,2019-07-01,July,Truck Containers Full,10952,24
Santa Teresa,2019-07-01,July,Trucks,12915,24
Santa Teresa,2019-06-01,June,Pedestrians,16846,24
Santa Teresa,2019-06-01,June,Trucks,11843,24
Santa Teresa,2019-06-01,June,Truck Containers Full,10168,24
Santa Teresa,2019-06-01,June,Truck Containers Empty,1733,24
